id,Line,Rating,Sail_month,Sail_year,Best_rating,Worse_rating,Ship,Count
11891,Msc,4,13-11,2013, Cabin,Enrichment Activities,MSC Divina,1
11892,Msc,5,13-11,2013, Dining, Family & Children,MSC Divina,1
11893,Msc,4,13-11,2013, Entertainment,Dining,MSC Divina,1
11894,Msc,5,13-11,2013, Public Rooms,Dining,MSC Divina,1
11895,Msc,5,13-11,2013, Dining,Enrichment Activities,MSC Divina,1
11896,Msc,4,13-11,2013, Enrichment Activities,Dining,MSC Divina,1
11897,Msc,2,13-09,2013,Public Rooms,Dining,MSC Preziosa,1
11898,Msc,3,13-11,2013,Cabin, Entertainment,MSC Divina,1
11899,Msc,5,13-11,2013, Embarkation, Public Rooms,MSC Divina,1
11900,Msc,4,13-11,2013,Shore Excursions, Enrichment Activities,MSC Divina,1
11901,Msc,5,13-12,2013, Public Rooms,Enrichment Activities,MSC Splendida,1
11902,Msc,5,13-11,2013, Dining,Embarkation,MSC Divina,1
11904,Msc,1,13-11,2013,Shore Excursions, Dining,MSC Divina,1
11905,Msc,3,13-11,2013, Embarkation, Dining,MSC Divina,1
11906,Msc,5,13-11,2013, Dining,Shore Excursions,MSC Armonia,1
11908,Msc,3,13-11,2013, Cabin, Enrichment Activities,MSC Lirica,1
11909,Msc,2,13-11,2013,Embarkation,Service,MSC Divina,1
11910,Msc,3,13-12,2013, Public Rooms,Embarkation,MSC Divina,1
11911,Msc,5,13-11,2013, Enrichment Activities, Fitness & Recreation,MSC Divina,1
11912,Msc,5,13-11,2013, Dining, Fitness & Recreation,MSC Divina,1
11913,Msc,5,13-12,2013,Value for Money,Shore Excursions,MSC Divina,1
11914,Msc,1,13-12,2013,Public Rooms,Service,MSC Divina,1
11915,Msc,5,13-11,2013, Enrichment Activities,Shore Excursions,MSC Divina,1
11916,Msc,1,13-11,2013,Cabin, Shore Excursions,MSC Divina,1
11917,Msc,5,13-12,2013, Cabin,Dining,MSC Divina,1
11918,Msc,5,13-09,2013, Service,Entertainment,MSC Preziosa,1
11919,Msc,5,14-01,2014, Shore Excursions,Dining,MSC Preziosa,1
11920,Msc,5,13-11,2013, Public Rooms,Shore Excursions,MSC Divina,1
11921,Msc,5,11-Nov,2011, Entertainment, Enrichment Activities,MSC Divina,1
11922,Msc,2,13-11,2013,Entertainment,Enrichment Activities,MSC Divina,1
11923,Msc,2,13-11,2013, Embarkation, Enrichment Activities,MSC Splendida,1
11924,Msc,1,13-11,2013,Embarkation, Dining,MSC Divina,1
11925,Msc,5,13-12,2013, Public Rooms, Shore Excursions,MSC Splendida,1
11926,Msc,4,14-01,2014, Entertainment,Embarkation,MSC Armonia,1
11927,Msc,1,13-11,2013,Fitness & Recreation, Shore Excursions,MSC Divina,1
11928,Msc,3,13-12,2013, Cabin,Dining,MSC Divina,1
11929,Msc,1,13-11,2013, Cabin, Shore Excursions,MSC Magnifica,1
11930,Msc,4,13-12,2013, Public Rooms,Embarkation,MSC Musica,1
11931,Msc,3,13-12,2013, Cabin,Dining,MSC Splendida,1
11932,Msc,5,13-12,2013, Cabin,Enrichment Activities,MSC Divina,1
11933,Msc,5,13-12,2013, Cabin, Entertainment,MSC Divina,1
11934,Msc,5,13-12,2013, Enrichment Activities, Cabin,MSC Divina,1
11935,Msc,5,13-12,2013, Fitness & Recreation,Shore Excursions,MSC Divina,1
11936,Msc,1,13-12,2013, Public Rooms, Fitness & Recreation,MSC Divina,1
11937,Msc,1,14-04,2014,Public Rooms, Entertainment,MSC Magnifica,1
11938,Msc,5,13-12,2013, Cabin,Enrichment Activities,MSC Divina,1
11939,Msc,4,13-12,2013,Service,Dining,MSC Divina,1
11940,Msc,5,13-04,2013, Service, Cabin,MSC Splendida,1
11941,Msc,3,13-12,2013,Embarkation,Entertainment,MSC Divina,1
11942,Msc,4,13-12,2013, Shore Excursions, Enrichment Activities,MSC Lirica,1
11943,Msc,5,13-12,2013, Public Rooms,Value for Money,MSC Divina,1
11944,Msc,5,14-05,2014, Dining,Shore Excursions,MSC Poesia,1
11945,Msc,5,13-12,2013, Service,Enrichment Activities,MSC Divina,1
11946,Msc,5,13-12,2013, Shore Excursions, Service,MSC Lirica,1
11947,Msc,5,13-12,2013, Fitness & Recreation,Dining,MSC Divina,1
11949,Msc,5,13-12,2013, Public Rooms,Enrichment Activities,MSC Divina,1
11950,Msc,1,13-11,2013,Fitness & Recreation, Entertainment,MSC Divina,1
11951,Msc,5,13-12,2013, Service, Shore Excursions,MSC Divina,1
11952,Msc,5,13-01,2013, Public Rooms,Shore Excursions,MSC Musica,1
11953,Msc,5,13-12,2013, Shore Excursions, Dining,MSC Divina,1
11954,Msc,4,13-12,2013, Cabin,Shore Excursions,MSC Divina,1
11955,Msc,3,13-11,2013,Entertainment,Value for Money,MSC Divina,1
11956,Msc,3,13-12,2013, Cabin, Dining,MSC Divina,1
11957,Msc,5,13-12,2013,Value for Money, Fitness & Recreation,MSC Divina,1
11958,Msc,5,13-12,2013, Entertainment, Shore Excursions,MSC Divina,1
11959,Msc,5,13-12,2013, Dining, Public Rooms,MSC Divina,1
11960,Msc,5,13-12,2013, Fitness & Recreation,Public Rooms,MSC Divina,1
11961,Msc,1,7-Dec,2012,Shore Excursions, Embarkation,MSC Musica,1
11962,Msc,4,13-01,2013, Fitness & Recreation,Value for Money,MSC Lirica,1
11963,Msc,2,13-12,2013, Enrichment Activities,Dining,MSC Divina,1
11964,Msc,4,13-10,2013, Public Rooms,Shore Excursions,MSC Opera,1
11965,Msc,3,13-12,2013,Entertainment,Shore Excursions,MSC Opera,1
11966,Msc,5,13-12,2013, Cabin,Public Rooms,MSC Splendida,1
11967,Msc,4,13-12,2013, Entertainment,Embarkation,MSC Divina,1
11968,Msc,4,14-01,2014,Entertainment, Public Rooms,MSC Sinfonia,1
11969,Msc,5,13-12,2013, Cabin,Family & Children,MSC Divina,1
11970,Msc,3,14-01,2014, Cabin,Dining,MSC Divina,1
11971,Msc,5,13-12,2013, Public Rooms,Embarkation,MSC Divina,1
11972,Msc,5,13-12,2013, Entertainment,Service,MSC Divina,1
11973,Msc,2,14-02,2014, Public Rooms, Embarkation,MSC Musica,1
11974,Msc,5,14-01,2014, Entertainment,Embarkation,MSC Opera,1
11975,Msc,2,14-01,2014,Entertainment, Dining,MSC Orchestra,1
11976,Msc,5,14-01,2014, Public Rooms,Embarkation,MSC Fantasia,1
11977,Msc,1,13-12,2013,Entertainment,Service,MSC Divina,1
11979,Msc,5,13-08,2013, Service,Entertainment,MSC Armonia,1
11980,Msc,5,14-01,2014, Enrichment Activities, Embarkation,MSC Divina,1
11981,Msc,5,14-01,2014, Embarkation,Enrichment Activities,MSC Divina,1
11983,Msc,5,14-02,2014, Fitness & Recreation,Enrichment Activities,MSC Splendida,1
11984,Msc,1,12-Dec,2012,Service, Enrichment Activities,MSC Sinfonia,1
11985,Msc,5,14-01,2014, Cabin, Service,MSC Lirica,1
11986,Msc,3,14-01,2014, Shore Excursions, Cabin,MSC Divina,1
11987,Msc,3,14-01,2014,Entertainment,Fitness & Recreation,MSC Divina,1
11988,Msc,5,14-01,2014, Service, Entertainment,MSC Armonia,1
11989,Msc,2,14-01,2014, Public Rooms, Fitness & Recreation,MSC Armonia,1
11990,Msc,4,14-01,2014, Cabin, Enrichment Activities,MSC Divina,1
11991,Msc,2,13-12,2013,Embarkation, Shore Excursions,MSC Divina,1
11992,Msc,5,14-03,2014,Dining,Embarkation,MSC Orchestra,1
11993,Msc,1,14-01,2014, Embarkation, Service,MSC Divina,1
11994,Msc,3,14-02,2014, Cabin,Service,MSC Preziosa,1
11995,Msc,3,14-01,2014, Public Rooms, Cabin,MSC Armonia,1
11996,Msc,5,14-01,2014, Cabin,Enrichment Activities,MSC Divina,1
11998,Msc,5,14-01,2014, Enrichment Activities, Enrichment Activities,MSC Divina,1
11999,Msc,4,14-02,2014,Service,Value for Money,MSC Lirica,1
12000,Msc,5,14-01,2014, Embarkation, Dining,MSC Divina,1
12001,Msc,5,14-01,2014, Entertainment,Embarkation,MSC Divina,1
12002,Msc,5,13-11,2013, Public Rooms, Dining,MSC Divina,1
12003,Msc,5,14-02,2014, Fitness & Recreation,Entertainment,MSC Divina,1
12004,Msc,5,14-02,2014,Value for Money,Entertainment,MSC Divina,1
12005,Msc,4,14-02,2014, Cabin, Shore Excursions,MSC Armonia,1
12006,Msc,3,14-01,2014, Fitness & Recreation,Embarkation,MSC Sinfonia,1
12007,Msc,1,14-03,2014,Public Rooms, Dining,MSC Preziosa,1
12008,Msc,3,14-02,2014, Service,Entertainment,MSC Armonia,1
12009,Msc,5,14-01,2014,Value for Money, Embarkation,MSC Splendida,1
12010,Msc,5,14-01,2014, Cabin,Dining,MSC Fantasia,1
12011,Msc,5,14-02,2014,Value for Money,Shore Excursions,MSC Armonia,1
12012,Msc,5,14-02,2014, Public Rooms,Embarkation,MSC Armonia,1
12013,Msc,5,14-01,2014, Public Rooms, Service,MSC Lirica,1
12014,Msc,1,14-02,2014,Cabin, Dining,MSC Armonia,1
12015,Msc,4,14-03,2014, Cabin, Shore Excursions,MSC Splendida,1
12016,Msc,5,14-02,2014, Entertainment, Fitness & Recreation,MSC Divina,1
12017,Msc,2,13-12,2013,Public Rooms,Shore Excursions,MSC Musica,1
12018,Msc,3,14-01,2014, Enrichment Activities,Service,MSC Divina,1
12019,Msc,5,14-02,2014, Embarkation,Enrichment Activities,MSC Armonia,1
12020,Msc,5,14-02,2014, Cabin, Fitness & Recreation,MSC Fantasia,1
12022,Msc,5,14-02,2014, Cabin,Embarkation,MSC Lirica,1
12023,Msc,3,14-02,2014,Embarkation,Service,MSC Lirica,1
12024,Msc,2,14-02,2014, Public Rooms, Dining,MSC Divina,1
12025,Msc,1,14-02,2014,Entertainment,Service,MSC Divina,1
12026,Msc,2,14-02,2014, Cabin, Shore Excursions,MSC Divina,1
12027,Msc,3,14-02,2014, Embarkation,Service,MSC Divina,1
12028,Msc,5,14-02,2014, Service,Enrichment Activities,MSC Divina,1
12029,Msc,2,14-02,2014, Cabin, Dining,MSC Divina,1
12030,Msc,1,14-02,2014, Fitness & Recreation,Service,MSC Divina,1
12031,Msc,4,14-02,2014, Shore Excursions,Entertainment,MSC Divina,1
12032,Msc,3,14-02,2014, Cabin,Dining,MSC Musica,1
12033,Msc,5,14-02,2014, Enrichment Activities,Dining,MSC Divina,1
12034,Msc,4,14-02,2014, Cabin, Entertainment,MSC Musica,1
12035,Msc,3,14-02,2014,Shore Excursions, Enrichment Activities,MSC Divina,1
12036,Msc,2,14-02,2014, Public Rooms, Entertainment,MSC Divina,1
12037,Msc,3,14-02,2014,Service,Dining,MSC Fantasia,1
12038,Msc,1,14-04,2014,Cabin, Dining,MSC Opera,1
12039,Msc,3,13-11,2013,Cabin,Embarkation,MSC Sinfonia,1
12040,Msc,5,14-02,2014, Fitness & Recreation, Shore Excursions,MSC Musica,1
12041,Msc,5,14-01,2014,Value for Money,Value for Money,MSC Divina,1
12042,Msc,4,14-02,2014,Entertainment, Shore Excursions,MSC Divina,1
12043,Msc,5,14-03,2014, Shore Excursions,Dining,MSC Armonia,1
12044,Msc,5,14-01,2014,Value for Money, Dining,MSC Divina,1
12045,Msc,5,14-02,2014, Entertainment, Fitness & Recreation,MSC Divina,1
12046,Msc,5,14-03,2014, Embarkation, Enrichment Activities,MSC Armonia,1
12047,Msc,5,13-11,2013, Embarkation,Entertainment,MSC Divina,1
12048,Msc,5,14-03,2014, Cabin,Shore Excursions,MSC Armonia,1
12049,Msc,4,14-03,2014, Entertainment,Service,MSC Divina,1
12050,Msc,5,14-03,2014, Cabin, Dining,MSC Divina,1
12052,Msc,5,14-03,2014,Value for Money, Service,MSC Divina,1
12053,Msc,1,14-03,2014, Cabin, Dining,MSC Fantasia,1
12055,Msc,3,14-03,2014,Embarkation,Service,MSC Divina,1
12056,Msc,2,14-03,2014,Entertainment, Dining,MSC Divina,1
12057,Msc,5,14-03,2014,Value for Money,Enrichment Activities,MSC Divina,1
12058,Msc,2,14-03,2014,Public Rooms, Shore Excursions,MSC Divina,1
12059,Msc,5,14-03,2014, Enrichment Activities, Fitness & Recreation,MSC Divina,1
12060,Msc,3,14-03,2014,Embarkation, Dining,MSC Divina,1
12061,Msc,5,14-03,2014, Entertainment, Public Rooms,MSC Divina,1
12062,Msc,5,13-11,2013,Value for Money,Dining,MSC Divina,1
12063,Msc,2,14-03,2014,Entertainment,Enrichment Activities,MSC Divina,1
12064,Msc,1,14-06,2014, Public Rooms,Value for Money,MSC Musica,1
12065,Msc,5,14-03,2014, Embarkation,Dining,MSC Divina,1
12066,Msc,4,14-03,2014,Value for Money, Entertainment,MSC Divina,1
12067,Msc,1,14-03,2014,Public Rooms,Service,MSC Divina,1
12068,Msc,5,14-03,2014, Dining,Service,MSC Divina,1
12069,Msc,5,14-03,2014, Entertainment,Fitness & Recreation,MSC Divina,1
12070,Msc,5,14-03,2014, Fitness & Recreation, Shore Excursions,MSC Divina,1
12071,Msc,5,14-03,2014, Service,Value for Money,MSC Divina,1
12072,Msc,2,14-04,2014,Cabin, Enrichment Activities,MSC Sinfonia,1
12073,Msc,4,14-03,2014, Enrichment Activities,Embarkation,MSC Divina,1
12074,Msc,5,14-03,2014, Public Rooms, Shore Excursions,MSC Orchestra,1
12075,Msc,3,14-03,2014, Public Rooms,Embarkation,MSC Divina,1
12076,Msc,5,14-03,2014, Public Rooms, Cabin,MSC Lirica,1
12077,Msc,4,14-03,2014,Cabin,Embarkation,MSC Orchestra,1
12078,Msc,2,14-03,2014,Service, Shore Excursions,MSC Divina,1
12079,Msc,5,14-07,2014,Value for Money,Enrichment Activities,MSC Orchestra,1
12080,Msc,3,14-03,2014, Public Rooms,Dining,MSC Splendida,1
12081,Msc,5,14-03,2014, Public Rooms,Enrichment Activities,MSC Divina,1
12082,Msc,1,14-04,2014,Public Rooms, Entertainment,MSC Opera,1
12083,Msc,4,14-03,2014, Dining,Enrichment Activities,MSC Splendida,1
12084,Msc,2,14-03,2014,Public Rooms, Dining,MSC Fantasia,1
12085,Msc,5,14-04,2014, Shore Excursions,Dining,MSC Divina,1
12086,Msc,5,14-03,2014, Public Rooms,Enrichment Activities,MSC Fantasia,1
12087,Msc,1,14-04,2014, Cabin, Service,MSC Preziosa,1
12088,Msc,5,14-04,2014,Value for Money,Shore Excursions,MSC Divina,1
12089,Msc,5,14-02,2014,Value for Money, Embarkation,MSC Sinfonia,1
12090,Msc,3,14-04,2014, Cabin,Service,MSC Divina,1
12091,Msc,3,14-07,2014,Fitness & Recreation,Shore Excursions,MSC Armonia,1
12092,Msc,5,14-04,2014, Cabin, Enrichment Activities,MSC Fantasia,1
12093,Msc,5,14-04,2014, Embarkation,Shore Excursions,MSC Splendida,1
12094,Msc,5,14-04,2014, Entertainment, Dining,MSC Divina,1
12095,Msc,5,14-04,2014, Dining,Shore Excursions,MSC Lirica,1
12096,Msc,2,14-04,2014,Cabin, Embarkation,MSC Preziosa,1
12097,Msc,1,14-04,2014,Cabin, Embarkation,MSC Preziosa,1
12099,Msc,5,14-04,2014,Value for Money,Shore Excursions,MSC Divina,1
12100,Msc,4,14-06,2014,Cabin,Enrichment Activities,MSC Splendida,1
12101,Msc,2,14-04,2014, Cabin,Embarkation,MSC Preziosa,1
12102,Msc,5,14-03,2014, Dining, Shore Excursions,MSC Fantasia,1
12103,Msc,1,14-03,2014,Entertainment, Service,MSC Divina,1
12104,Msc,5,14-04,2014,Value for Money,Enrichment Activities,MSC Preziosa,1
12105,Msc,2,14-03,2014, Cabin,Embarkation,MSC Preziosa,1
12106,Msc,5,14-04,2014, Public Rooms,Enrichment Activities,MSC Divina,1
12107,Msc,2,14-04,2014,Shore Excursions,Value for Money,MSC Fantasia,1
12108,Msc,4,14-04,2014, Public Rooms,Dining,MSC Divina,1
12109,Msc,3,14-04,2014, Public Rooms,Embarkation,MSC Preziosa,1
12110,Msc,3,14-04,2014,Fitness & Recreation,Service,MSC Preziosa,1
12111,Msc,3,14-04,2014, Public Rooms,Dining,MSC Divina,1
12112,Msc,5,14-04,2014, Embarkation, Cabin,MSC Divina,1
12113,Msc,5,14-04,2014, Service,Embarkation,MSC Preziosa,1
12114,Msc,3,14-04,2014, Entertainment,Embarkation,MSC Preziosa,1
12115,Msc,5,14-04,2014, Enrichment Activities,Embarkation,MSC Preziosa,1
12117,Msc,1,14-04,2014,Embarkation, Enrichment Activities,MSC Fantasia,1
12118,Msc,4,14-04,2014, Cabin,Service,MSC Divina,1
12119,Msc,5,14-04,2014, Service,Embarkation,MSC Divina,1
12120,Msc,1,14-03,2014,Service, Entertainment,MSC Fantasia,1
12121,Msc,3,14-04,2014, Dining,Shore Excursions,MSC Divina,1
12122,Msc,2,14-03,2014, Public Rooms, Dining,MSC Sinfonia,1
12123,Msc,1,14-04,2014,Shore Excursions, Dining,MSC Opera,1
12124,Msc,5,14-04,2014, Cabin,Embarkation,MSC Preziosa,1
12125,Msc,4,14-07,2014,Embarkation,Value for Money,MSC Lirica,1
12126,Msc,4,14-04,2014, Service,Entertainment,MSC Divina,1
12127,Msc,5,14-04,2014, Public Rooms, Dining,MSC Divina,1
12128,Msc,5,14-04,2014, Service,Embarkation,MSC Divina,1
12129,Msc,4,14-04,2014,Value for Money,Service,MSC Divina,1
12131,Msc,2,14-04,2014,Embarkation, Dining,MSC Divina,1
12132,Msc,2,14-04,2014, Cabin,Embarkation,MSC Fantasia,1
12133,Msc,5,14-04,2014, Cabin,Dining,MSC Divina,1
12134,Msc,2,14-04,2014,Cabin,Service,MSC Divina,1
12135,Msc,3,14-04,2014,Public Rooms,Value for Money,MSC Opera,1
12136,Msc,5,14-04,2014, Embarkation, Embarkation,MSC Divina,1
12137,Msc,1,14-04,2014, Cabin, Entertainment,MSC Fantasia,1
12138,Msc,1,14-04,2014,Public Rooms,Value for Money,MSC Divina,1
12139,Msc,5,14-04,2014, Public Rooms, Enrichment Activities,MSC Divina,1
12140,Msc,2,14-04,2014,Entertainment,Service,MSC Divina,1
12141,Msc,5,14-04,2014, Service,Value for Money,MSC Divina,1
12142,Msc,5,14-05,2014, Dining, Dining,MSC Preziosa,1
12143,Msc,4,14-05,2014,Dining, Fitness & Recreation,MSC Fantasia,1
12144,Msc,5,14-04,2014, Public Rooms, Fitness & Recreation,MSC Divina,1
12145,Msc,5,14-04,2014, Family & Children, Fitness & Recreation,MSC Divina,1
12146,Msc,5,14-04,2014,Value for Money, Dining,MSC Divina,1
12147,Msc,5,14-05,2014, Cabin, Embarkation,MSC Divina,1
12148,Msc,4,14-05,2014, Entertainment,Cabin,MSC Divina,1
12149,Msc,5,14-04,2014, Entertainment, Service,MSC Divina,1
12150,Msc,5,14-05,2014, Cabin, Embarkation,MSC Divina,1
12151,Msc,3,14-05,2014,Cabin, Enrichment Activities,MSC Preziosa,1
12152,Msc,5,14-05,2014, Dining, Public Rooms,MSC Divina,1
12153,Msc,5,14-05,2014, Public Rooms,Fitness & Recreation,MSC Divina,1
12154,Msc,4,14-05,2014,Service, Cabin,MSC Divina,1
12155,Msc,5,14-05,2014, Fitness & Recreation, Enrichment Activities,MSC Divina,1
12156,Msc,5,14-05,2014,Value for Money,Dining,MSC Divina,1
12157,Msc,5,14-05,2014, Cabin, Embarkation,MSC Divina,1
12158,Msc,3,14-05,2014,Embarkation,Enrichment Activities,MSC Divina,1
12159,Msc,2,14-04,2014,Public Rooms, Dining,MSC Opera,1
12160,Msc,1,14-05,2014,Entertainment, Dining,MSC Divina,1
12161,Msc,5,14-05,2014, Fitness & Recreation,Dining,MSC Divina,1
12162,Msc,1,14-05,2014, Cabin, Public Rooms,MSC Opera,1
12163,Msc,3,14-05,2014, Cabin,Value for Money,MSC Divina,1
12164,Msc,5,14-05,2014, Fitness & Recreation,Enrichment Activities,MSC Divina,1
12165,Msc,3,14-04,2014,Entertainment,Enrichment Activities,MSC Divina,1
12166,Msc,2,14-05,2014,Embarkation,Service,MSC Divina,1
12167,Msc,5,14-05,2014, Cabin, Fitness & Recreation,MSC Divina,1
12169,Msc,5,14-05,2014, Cabin, Entertainment,MSC Divina,1
12170,Msc,5,14-05,2014, Service, Enrichment Activities,MSC Divina,1
12171,Msc,3,14-05,2014,Public Rooms, Dining,MSC Fantasia,1
12172,Msc,5,14-05,2014, Fitness & Recreation,Service,MSC Divina,1
12173,Msc,4,14-05,2014,Embarkation,Service,MSC Preziosa,1
12174,Msc,5,14-05,2014, Cabin, Fitness & Recreation,MSC Divina,1
12175,Msc,1,14-05,2014, Public Rooms, Dining,MSC Opera,1
12176,Msc,2,14-05,2014,Fitness & Recreation,Dining,MSC Opera,1
12177,Msc,1,14-05,2014, Cabin, Service,MSC Opera,1
12178,Msc,3,14-05,2014,Cabin, Embarkation,MSC Opera,1
12179,Msc,2,14-05,2014, Public Rooms, Dining,MSC Opera,1
12180,Msc,5,14-05,2014, Entertainment,Embarkation,MSC Preziosa,1
12181,Msc,5,14-05,2014, Public Rooms, Enrichment Activities,MSC Divina,1
12182,Msc,1,14-05,2014, Cabin,Value for Money,MSC Opera,1
12183,Msc,2,14-05,2014,Cabin, Embarkation,MSC Opera,1
12184,Msc,5,14-05,2014, Entertainment,Embarkation,MSC Opera,1
12185,Msc,5,14-05,2014, Entertainment,Dining,MSC Divina,1
12186,Msc,1,14-04,2014,Public Rooms, Embarkation,MSC Opera,1
12187,Msc,1,14-05,2014,Public Rooms, Embarkation,MSC Opera,1
12188,Msc,2,14-05,2014,Public Rooms,Service,MSC Opera,1
12189,Msc,1,14-05,2014,Public Rooms, Service,MSC Opera,1
12190,Msc,1,14-05,2014,Public Rooms,Shore Excursions,MSC Opera,1
12191,Msc,5,14-05,2014, Entertainment, Dining,MSC Divina,1
12192,Msc,4,14-05,2014, Public Rooms,Family & Children,MSC Opera,1
12193,Msc,5,14-05,2014,Value for Money,Embarkation,MSC Fantasia,1
12194,Msc,4,14-05,2014,Service,Dining,MSC Fantasia,1
12195,Msc,1,14-05,2014,Public Rooms,Value for Money,MSC Opera,1
12196,Msc,5,14-06,2014, Service, Dining,MSC Sinfonia,1
12197,Msc,2,14-05,2014,Enrichment Activities, Embarkation,MSC Opera,1
12198,Msc,5,14-05,2014, Cabin,Value for Money,MSC Divina,1
12199,Msc,5,14-05,2014, Public Rooms,Dining,MSC Divina,1
12200,Msc,1,14-05,2014,not specified,not specified,MSC Opera,1
12201,Msc,5,14-05,2014, Entertainment, Cabin,MSC Magnifica,1
12202,Msc,4,14-04,2014, Shore Excursions,Entertainment,MSC Poesia,1
12203,Msc,5,14-04,2014, Shore Excursions,Dining,MSC Divina,1
12204,Msc,2,14-05,2014,Service,Enrichment Activities,MSC Opera,1
12205,Msc,5,14-05,2014,Value for Money, Dining,MSC Preziosa,1
12207,Msc,2,14-05,2014, Fitness & Recreation, Shore Excursions,MSC Preziosa,1
12208,Msc,5,14-05,2014, Public Rooms,Entertainment,MSC Preziosa,1
12209,Msc,5,14-05,2014, Entertainment,Value for Money,MSC Fantasia,1
12210,Msc,1,14-06,2014,Cabin, Dining,MSC Fantasia,1
12211,Msc,4,14-04,2014, Cabin, Enrichment Activities,MSC Preziosa,1
12212,Msc,3,14-04,2014,Fitness & Recreation,Embarkation,MSC Magnifica,1
12213,Msc,1,14-07,2014,Family & Children, Public Rooms,MSC Magnifica,1
12214,Msc,3,14-05,2014, Enrichment Activities, Shore Excursions,MSC Divina,1
12216,Msc,5,14-06,2014, Enrichment Activities,Entertainment,MSC Preziosa,1
12218,Msc,5,14-05,2014, Cabin,Dining,MSC Divina,1
12219,Msc,2,14-05,2014, Cabin, Enrichment Activities,MSC Divina,1
12220,Msc,3,14-06,2014,Service, Shore Excursions,MSC Preziosa,1
12221,Msc,2,14-05,2014, Public Rooms, Service,MSC Divina,1
12222,Msc,3,14-06,2014,Public Rooms,Value for Money,MSC Preziosa,1
12223,Msc,2,14-04,2014,Shore Excursions,Service,MSC Opera,1
12224,Msc,5,13-07,2013, Dining, Fitness & Recreation,MSC Preziosa,1
12225,Msc,5,14-05,2014, Dining, Embarkation,MSC Divina,1
12226,Msc,1,14-06,2014,Shore Excursions, Cabin,MSC Opera,1
12227,Msc,1,14-06,2014,Cabin, Entertainment,MSC Fantasia,1
12228,Msc,5,14-06,2014, Service, Shore Excursions,MSC Fantasia,1
12229,Msc,5,14-06,2014, Service, Fitness & Recreation,MSC Fantasia,1
12230,Msc,1,14-05,2014, Public Rooms,Enrichment Activities,MSC Preziosa,1
12231,Msc,1,14-05,2014,Embarkation, Dining,MSC Divina,1
12232,Msc,5,14-06,2014, Embarkation, Shore Excursions,MSC Preziosa,1
12233,Msc,3,13-12,2013, Public Rooms, Dining,MSC Divina,1
12234,Msc,4,14-07,2014,Entertainment,Service,MSC Splendida,1
12235,Msc,5,14-06,2014, Cabin,Embarkation,MSC Opera,1
12236,Msc,2,14-04,2014,Embarkation,Entertainment,MSC Fantasia,1
12237,Msc,5,3-Dec,2012, Embarkation, Shore Excursions,MSC Poesia,1
12238,Msc,5,14-06,2014, Service,Embarkation,MSC Opera,1
12239,Msc,5,14-06,2014,Value for Money,Enrichment Activities,MSC Musica,1
12240,Msc,1,14-06,2014,Embarkation, Entertainment,MSC Fantasia,1
12241,Msc,2,14-06,2014,Public Rooms,Embarkation,MSC Preziosa,1
12242,Msc,4,14-07,2014,Service,Shore Excursions,MSC Fantasia,1
12243,Msc,3,14-07,2014, Cabin, Shore Excursions,MSC Sinfonia,1
12244,Msc,2,14-06,2014,Public Rooms, Enrichment Activities,MSC Opera,1
12245,Msc,5,14-07,2014, Service,Shore Excursions,MSC Fantasia,1
12246,Msc,2,14-06,2014, Cabin,Value for Money,MSC Opera,1
12247,Msc,4,14-06,2014,Public Rooms,Enrichment Activities,MSC Opera,1
